operation,operationLabel,backend,pushes,cacheState,maintenanceMode,scoreMillis,scoreErrorMillis,p50Millis,p95Millis,p99Millis,activePacks,packPayloadBytes,packIndexBytes,smallPacks,smallPackRatioBasisPoints,storedExtensionBytes,unreachableLogicalBytes,maintenanceElapsedMillis,maintenanceStoredByteDelta,maintenancePackReduction,jgitDfsMidxExtensionAvailable,jdkVersion,jmhMode,latencySavingMillis,latencySavingPercent,breakEvenReads,beneficial
readAllRefs,Read all refs,postgresql,300,warm,read-optimized,0.0005850651275584446,0.0005079136035099242,0.000381,0.000421,0.000971,2,2857103,28184,1,5000,2913584,253470,706.0,-300863,298,True,21.0.12.1,sample,-0.00011287097659561866,-23.903510106059016,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,300,warm,none,3.759245889816359,0.09090143045515148,3.674112,4.38272,5.873664,300,2866639,347640,300,10000,3214447,253470,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,300,warm,compact-only,2.865940897959187,0.0641308024595794,2.768896,3.5368959999999996,4.966399999999997,2,2857103,28184,1,5000,2885426,253470,627.0,-329021,298,True,21.0.12.1,sample,0.893304991857172,23.762877397222088,702,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,300,warm,read-optimized,2.7659990750307517,0.06916961753849586,2.715648,3.2604159999999998,4.592926720000003,2,2857103,28184,1,5000,2913584,253470,693.0,-300863,298,True,21.0.12.1,sample,0.9932468147856075,26.421437806882274,698,True
revisionWalk,Revision walk,postgresql,300,warm,none,1.2936945998848581,0.004031347430462168,1.286144,1.3252608,1.532887039999999,300,2866639,347640,300,10000,3214447,253470,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
revisionWalk,Revision walk,postgresql,300,warm,compact-only,0.8962302775119613,0.0020282766915138846,0.8919039999999999,0.913408,0.9480396799999996,2,2857103,28184,1,5000,2885426,253470,629.0,-329021,298,True,21.0.12.1,sample,0.39746432237289686,30.723195598734982,1583,True
revisionWalk,Revision walk,postgresql,300,warm,read-optimized,0.8693383675048356,0.01009698685721482,0.861184,0.888832,0.9691340799999996,2,2857103,28184,1,5000,2913584,253470,709.0,-300863,298,True,21.0.12.1,sample,0.4243562323800225,32.80188635075011,1671,True
cloneStyleTraversal,Clone-style traversal,postgresql,1000,cold,none,28.047809560975605,1.1604227091638255,27.164672,37.4079488,43.450368,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
cloneStyleTraversal,Clone-style traversal,postgresql,1000,cold,compact-only,9.584430842553198,0.23925569149157092,9.371648,10.574233599999978,16.97710079999993,2,9523694,88944,1,5000,9612777,844900,1617.0,-1101821,998,True,21.0.12.1,sample,18.463378718422405,65.82823759653401,88,True
cloneStyleTraversal,Clone-style traversal,postgresql,1000,cold,read-optimized,9.811082620087335,0.3672403122091092,9.25696,14.45888,18.086297599999977,2,9523694,88944,1,5000,9684701,844900,1777.0,-1029897,998,True,21.0.12.1,sample,18.236726940888268,65.02014676490812,98,True
incrementalFetchTraversal,Incremental-fetch traversal,postgresql,1000,cold,none,0.12400647679420407,0.003501425149464902,0.11609599999999999,0.147968,0.18636799999999998,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
incrementalFetchTraversal,Incremental-fetch traversal,postgresql,1000,cold,compact-only,0.11090935811119554,0.002746685525507624,0.105984,0.1216256000000001,0.142848,2,9523694,88944,1,5000,9612777,844900,1591.0,-1101821,998,True,21.0.12.1,sample,0.01309711868300853,10.561640828441533,121478,True
incrementalFetchTraversal,Incremental-fetch traversal,postgresql,1000,cold,read-optimized,0.11108229369488754,0.002696385410772882,0.10457599999999999,0.12953599999999998,0.17536,2,9523694,88944,1,5000,9684701,844900,1796.0,-1029897,998,True,21.0.12.1,sample,0.012924183099316533,10.422183932186835,138965,True
lookupMissingObject,Missing-object lookup,postgresql,1000,cold,none,0.013142540399652467,3.793532870229157e-05,0.012752,0.01592,0.024416,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupMissingObject,Missing-object lookup,postgresql,1000,cold,compact-only,0.00028946560867578987,1.1546812611342515e-05,0.00026,0.000301,0.0004919999999999999,2,9523694,88944,1,5000,9612777,844900,1605.0,-1101821,998,True,21.0.12.1,sample,0.012853074790976677,97.79749120129436,124873,True
lookupMissingObject,Missing-object lookup,postgresql,1000,cold,read-optimized,0.00027820553776458645,6.72029335396925e-06,0.00026,0.00029099999999999997,0.00045099999999999996,2,9523694,88944,1,5000,9684701,844900,1787.0,-1029897,998,True,21.0.12.1,sample,0.01286433486188788,97.88316771868594,138912,True
lookupNewestObject,Newest-object lookup,postgresql,1000,cold,none,0.004467395074416656,1.8709894322314934e-05,0.004312,0.004632,0.007108559999999997,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupNewestObject,Newest-object lookup,postgresql,1000,cold,compact-only,0.0046765416195081845,0.00028067857956289184,0.004312,0.005408,0.008,2,9523694,88944,1,5000,9612777,844900,1604.0,-1101821,998,True,21.0.12.1,sample,-0.00020914654509152867,-4.681621876006537,,False
lookupNewestObject,Newest-object lookup,postgresql,1000,cold,read-optimized,0.004640957360201824,0.00017438767591545948,0.004312,0.005488,0.008606079999999957,2,9523694,88944,1,5000,9684701,844900,1794.0,-1029897,998,True,21.0.12.1,sample,-0.00017356228578516847,-3.885089249865189,,False
lookupOldestObject,Oldest-object lookup,postgresql,1000,cold,none,0.017313921540525138,4.03943977860996e-05,0.016576,0.023264,0.0288,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupOldestObject,Oldest-object lookup,postgresql,1000,cold,compact-only,0.0046318141643930345,0.00021189553525140304,0.004327999999999999,0.00528,0.00787247999999998,2,9523694,88944,1,5000,9612777,844900,1652.0,-1101821,998,True,21.0.12.1,sample,0.012682107376132103,73.24803538267305,130263,True
lookupOldestObject,Oldest-object lookup,postgresql,1000,cold,read-optimized,0.004614245498931951,0.00023337632194522602,0.004312,0.005034799999999988,0.008165359999999986,2,9523694,88944,1,5000,9684701,844900,1774.0,-1029897,998,True,21.0.12.1,sample,0.012699676041593187,73.34950670689017,139689,True
readAllRefs,Read all refs,postgresql,1000,cold,none,0.000600533836701138,0.00017497426405619463,0.0005009999999999999,0.000561,0.0009609999999999999,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
readAllRefs,Read all refs,postgresql,1000,cold,compact-only,0.0006093611225753198,0.00021739543792634374,0.000491,0.0005409999999999999,0.0009216200000000026,2,9523694,88944,1,5000,9612777,844900,1592.0,-1101821,998,True,21.0.12.1,sample,-8.827285874181737e-06,-1.4699064956392671,,False
readAllRefs,Read all refs,postgresql,1000,cold,read-optimized,0.0005375826261146775,1.5196545126695379e-05,0.000481,0.0005409999999999999,0.00104,2,9523694,88944,1,5000,9684701,844900,1817.0,-1029897,998,True,21.0.12.1,sample,6.29512105864606e-05,10.482541821833916,28863623,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,1000,cold,none,605.7274026666668,184.39553946900594,595.5911679999999,689.963008,689.963008,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,1000,cold,compact-only,3.801373120543293,0.10159513712522812,3.653632,4.75136,6.030950400000008,2,9523694,88944,1,5000,9612777,844900,1623.0,-1101821,998,True,21.0.12.1,sample,601.9260295461235,99.37242840528461,3,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,1000,cold,read-optimized,3.853024716006884,0.14793128449096837,3.70688,4.988108799999999,6.483148799999987,2,9523694,88944,1,5000,9684701,844900,1798.0,-1029897,998,True,21.0.12.1,sample,601.8743779506599,99.3639012039006,3,True
revisionWalk,Revision walk,postgresql,1000,cold,none,8.819828454901964,0.1805097335599864,8.68352,9.260236799999998,12.47543296,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
revisionWalk,Revision walk,postgresql,1000,cold,compact-only,3.065015006821283,0.021415101237123545,3.035136,3.1223807999999997,3.620700159999999,2,9523694,88944,1,5000,9612777,844900,1609.0,-1101821,998,True,21.0.12.1,sample,5.754813448080681,65.2485870616023,280,True
revisionWalk,Revision walk,postgresql,1000,cold,read-optimized,3.0214881720430102,0.048074196904224244,2.977792,3.103744,3.9350271999999857,2,9523694,88944,1,5000,9684701,844900,1824.0,-1029897,998,True,21.0.12.1,sample,5.798340282858954,65.74209818827372,315,True
cloneStyleTraversal,Clone-style traversal,postgresql,1000,warm,none,25.67906660674158,0.926166727666038,25.034751999999997,31.309824,40.763391999999996,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
cloneStyleTraversal,Clone-style traversal,postgresql,1000,warm,compact-only,10.05948342857143,0.34853351579824016,9.732096,12.062719999999999,18.55488,2,9523694,88944,1,5000,9612777,844900,1815.0,-1101821,998,True,21.0.12.1,sample,15.61958317817015,60.82613288626896,117,True
cloneStyleTraversal,Clone-style traversal,postgresql,1000,warm,read-optimized,9.921263231441047,0.23955252013583403,9.715712,10.428415999999999,17.74714879999994,2,9523694,88944,1,5000,9684701,844900,1942.0,-1029897,998,True,21.0.12.1,sample,15.757803375300531,61.36439309349197,124,True
incrementalFetchTraversal,Incremental-fetch traversal,postgresql,1000,warm,none,0.11644418000000009,0.0028975093490175422,0.11136,0.12595199999999998,0.16383999999999999,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
incrementalFetchTraversal,Incremental-fetch traversal,postgresql,1000,warm,compact-only,0.11100762951552785,0.0027916029711627767,0.105088,0.12642560000000008,0.16153599999999999,2,9523694,88944,1,5000,9612777,844900,1788.0,-1101821,998,True,21.0.12.1,sample,0.005436550484472238,4.668803957803846,328886,True
incrementalFetchTraversal,Incremental-fetch traversal,postgresql,1000,warm,read-optimized,0.11227014797711078,0.002768528590727848,0.103808,0.15231999999999998,0.2052531200000001,2,9523694,88944,1,5000,9684701,844900,1929.0,-1029897,998,True,21.0.12.1,sample,0.00417403202288931,3.584577625854127,462144,True
lookupMissingObject,Missing-object lookup,postgresql,1000,warm,none,0.008009741327124564,0.0005734971791405794,0.0076159999999999995,0.008015999999999999,0.016336,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupMissingObject,Missing-object lookup,postgresql,1000,warm,compact-only,0.00044292819343332414,0.0006329059827641454,0.00022099999999999998,0.000251,0.0004393699999999371,2,9523694,88944,1,5000,9612777,844900,1773.0,-1101821,998,True,21.0.12.1,sample,0.00756681313369124,94.47013111480427,234313,True
lookupMissingObject,Missing-object lookup,postgresql,1000,warm,read-optimized,0.00026659850492191526,5.102738441021085e-05,0.00022099999999999998,0.00025,0.00045099999999999996,2,9523694,88944,1,5000,9684701,844900,1923.0,-1029897,998,True,21.0.12.1,sample,0.0077431428222026494,96.67157160220528,248349,True
lookupNewestObject,Newest-object lookup,postgresql,1000,warm,none,0.005002947814337363,0.00027827984977363133,0.004624,0.0055439999999999994,0.015045280000000027,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupNewestObject,Newest-object lookup,postgresql,1000,warm,compact-only,0.004975319746393448,0.0003231650901489468,0.004672,0.004952,0.008397439999999944,2,9523694,88944,1,5000,9612777,844900,1849.0,-1101821,998,True,21.0.12.1,sample,2.762806794391528e-05,0.5522357811676394,66924695,True
lookupNewestObject,Newest-object lookup,postgresql,1000,warm,read-optimized,0.005176786691474224,0.0008992897160381193,0.004592,0.005464,0.008848,2,9523694,88944,1,5000,9684701,844900,1986.0,-1029897,998,True,21.0.12.1,sample,-0.00017383887713686135,-3.4747289715610634,,False
lookupOldestObject,Oldest-object lookup,postgresql,1000,warm,none,0.013784391883827336,0.0007777320952222316,0.013087999999999999,0.015519999999999999,0.024319999999999998,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupOldestObject,Oldest-object lookup,postgresql,1000,warm,compact-only,0.0050550992466905555,0.0006067741504597032,0.004624,0.005431999999999999,0.008896,2,9523694,88944,1,5000,9612777,844900,1798.0,-1101821,998,True,21.0.12.1,sample,0.00872929263713678,63.327368451984476,205974,True
lookupOldestObject,Oldest-object lookup,postgresql,1000,warm,read-optimized,0.005148817818347791,0.0009071790628351517,0.0046159999999999994,0.004872,0.008023679999999934,2,9523694,88944,1,5000,9684701,844900,1970.0,-1029897,998,True,21.0.12.1,sample,0.008635574065479545,62.64747939741405,228127,True
readAllRefs,Read all refs,postgresql,1000,warm,none,0.0005064031790977537,1.1074806214867521e-05,0.00045099999999999996,0.0005009999999999999,0.001122,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
readAllRefs,Read all refs,postgresql,1000,warm,compact-only,0.00046649715874985003,1.2120138760975886e-05,0.00041,0.000461,0.001073679999999993,2,9523694,88944,1,5000,9612777,844900,1783.0,-1101821,998,True,21.0.12.1,sample,3.9906020347903626e-05,7.880286300532951,44679976,True
readAllRefs,Read all refs,postgresql,1000,warm,read-optimized,0.0005766820514410624,0.00045651951721645425,0.00037099999999999996,0.00043099999999999996,0.0009609999999999999,2,9523694,88944,1,5000,9684701,844900,1932.0,-1029897,998,True,21.0.12.1,sample,-7.027887234330871e-05,-13.878047224846195,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,1000,warm,none,8.37490391078067,0.31652249707299057,7.815168,11.665408,17.0688512,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,1000,warm,compact-only,2.4915690997782685,0.06568823607730895,2.414592,3.3417216,4.529438720000001,2,9523694,88944,1,5000,9612777,844900,1800.0,-1101821,998,True,21.0.12.1,sample,5.883334811002402,70.24957986000325,306,True
reopenAndLookupOldest,Reopen and oldest-object lookup,postgresql,1000,warm,read-optimized,2.3984200128068314,0.06067666507345299,2.33472,3.1629312,4.48856064,2,9523694,88944,1,5000,9684701,844900,1965.0,-1029897,998,True,21.0.12.1,sample,5.976483897973839,71.36182052525471,329,True
revisionWalk,Revision walk,postgresql,1000,warm,none,8.089321060931896,0.0714963281151313,8.044544,8.282112,9.804185599999974,1000,9555630,1158800,1000,10000,10714598,844900,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
revisionWalk,Revision walk,postgresql,1000,warm,compact-only,3.0671115858310616,0.04886808775580047,3.0392319999999997,3.106816,3.360767999999999,2,9523694,88944,1,5000,9612777,844900,1757.0,-1101821,998,True,21.0.12.1,sample,5.022209475100834,62.0844374610874,350,True
revisionWalk,Revision walk,postgresql,1000,warm,read-optimized,3.015248986595174,0.05022816656087585,2.9859839999999997,3.043328,3.3961164799999977,2,9523694,88944,1,5000,9684701,844900,1906.0,-1029897,998,True,21.0.12.1,sample,5.074072074336722,62.725561714226046,376,True
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1,cold,none,0.009139496119496134,0.000981893388557752,0.007503999999999999,0.011136,0.016512,1,17140,1184,1,10000,18491,8449,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1,cold,compact-only,0.008773872017733187,0.0008525525235399264,0.007496,0.010528,0.017599999999999998,2,17172,2256,2,10000,19567,8449,39.0,1076,-1,True,21.0.12.1,sample,0.0003656241017629472,4.000484238764623,106667,False
cloneStyleTraversal,Clone-style traversal,postgresql-hikari,1,cold,read-optimized,0.008225201281267937,0.0007183117764161455,0.0073679999999999995,0.009472,0.016158400000000024,2,17172,2256,2,10000,20955,8449,57.0,2464,-1,True,21.0.12.1,sample,0.0009142948382281964,10.003777301002915,62344,False
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1,cold,none,0.00849290411370985,0.0007634591352449451,0.0074399999999999996,0.0104,0.016319999999999998,1,17140,1184,1,10000,18491,8449,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1,cold,compact-only,0.00845793453220709,0.0007626221378533492,0.007384,0.009632,0.016031999999999998,2,17172,2256,2,10000,19567,8449,41.0,1076,-1,True,21.0.12.1,sample,3.496958150276015e-05,0.41175057476876215,1172448,False
incrementalFetchTraversal,Incremental-fetch traversal,postgresql-hikari,1,cold,read-optimized,0.008266795382061655,0.0009053103007784106,0.007384,0.009744,0.016048,2,17172,2256,2,10000,20955,8449,55.0,2464,-1,True,21.0.12.1,sample,0.00022610873164819432,2.6623252614284616,243246,False
lookupMissingObject,Missing-object lookup,postgresql-hikari,1,cold,none,0.00018207781071916785,8.034945474781389e-06,0.00016099999999999998,0.00019999999999999998,0.00029099999999999997,1,17140,1184,1,10000,18491,8449,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
lookupMissingObject,Missing-object lookup,postgresql-hikari,1,cold,compact-only,0.0001683241030537724,4.303704035192652e-06,0.00015099999999999998,0.00018999999999999998,0.00025,2,17172,2256,2,10000,19567,8449,36.0,1076,-1,True,21.0.12.1,sample,1.3753707665395442e-05,7.5537527670567215,2617477,False
lookupMissingObject,Missing-object lookup,postgresql-hikari,1,cold,read-optimized,0.00017357463123702022,7.887549327056197e-06,0.00015999999999999999,0.00018999999999999998,0.000301,2,17172,2256,2,10000,20955,8449,51.0,2464,-1,True,21.0.12.1,sample,8.503179482147633e-06,4.670080032576138,5997757,False
lookupNewestObject,Newest-object lookup,postgresql-hikari,1,cold,none,0.0037174173639226283,7.919125025419875e-05,0.003532,0.003935799999999988,0.00668623999999999,1,17140,1184,1,10000,18491,8449,0.0,0,0,True,21.0.12.1,sample,0.0,0.0,,False
